Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Icon,Stations,Source
2014-01-22,1390323600,29.6,18.0,23.2,28.2,18.0,22.9,12.3,53.48,0.0,,0.0,,,,,16.9,182.4,1015.2,33.8,9.6,,,06:16:45,1390346205,17:52:43,1390387963,0.67,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-23,1390410000,28.4,17.0,22.3,28.6,17.0,22.4,15.3,65.84,0.0,,0.0,,,,,13.0,241.0,1015.3,28.0,8.2,,,06:16:49,1390432609,17:53:11,1390474391,0.72,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-24,1390496400,29.0,17.0,23.1,28.2,17.0,22.9,15.6,68.02,0.0,,0.0,,,,,15.1,251.4,1013.7,30.5,7.9,,,06:16:53,1390519013,17:53:38,1390560818,0.77,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-25,1390582800,30.0,20.0,24.0,28.9,20.0,24.0,18.5,75.08,0.0,,0.0,,,,,16.7,123.3,1012.6,32.8,10.1,,,06:16:55,1390605415,17:54:05,1390647245,0.82,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-26,1390669200,31.0,19.6,24.4,30.3,19.6,24.4,18.1,71.03,0.0,,0.0,,,,,16.2,128.9,1013.6,39.4,10.0,,,06:16:56,1390691816,17:54:31,1390733671,0.88,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-27,1390755600,31.8,19.0,25.0,31.5,19.0,25.1,19.0,73.58,0.0,,0.0,,,,,18.4,127.9,1013.5,32.5,10.0,,,06:16:56,1390778216,17:54:56,1390820096,0.92,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-28,1390842000,31.0,21.4,25.1,32.2,21.4,25.4,19.6,73.96,0.0,,0.0,,,,,17.6,163.2,1013.2,47.9,9.8,,,06:16:55,1390864615,17:55:21,1390906521,0.96,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-29,1390928400,32.0,20.0,25.4,31.5,20.0,25.4,17.3,63.72,0.0,,0.0,,,,,17.6,116.4,1013.3,40.4,9.7,,,06:16:53,1390951013,17:55:45,1390992945,0.99,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-30,1391014800,32.0,19.0,24.7,31.3,19.0,24.7,17.1,65.88,0.0,,0.0,,,,,19.2,153.3,1014.2,34.6,10.1,,,06:16:50,1391037410,17:56:09,1391079369,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-01-31,1391101200,31.6,18.0,24.7,30.5,18.0,24.5,16.8,66.32,0.0,,0.0,,,,,20.5,139.4,1013.5,29.2,9.7,,,06:16:46,1391123806,17:56:32,1391165792,0.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-01,1391187600,30.8,18.6,24.1,30.8,18.6,24.3,19.5,78.1,0.0,,0.0,,,,,18.9,190.3,1012.5,52.5,10.3,,,06:16:41,1391210201,17:56:55,1391252215,0.02,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-02,1391274000,29.6,21.4,24.5,30.6,21.4,24.8,20.5,80.62,0.0,,0.0,,,,,14.8,162.5,1010.9,60.1,10.3,,,06:16:35,1391296595,17:57:16,1391338636,0.05,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-03,1391360400,31.0,21.0,25.4,31.8,21.0,25.9,21.1,80.31,0.0,,0.0,,,,,16.7,145.7,1009.0,44.9,10.3,,,06:16:28,1391382988,17:57:38,1391425058,0.09,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-04,1391446800,29.6,22.0,25.2,31.4,22.0,25.8,21.5,81.81,0.0,,0.0,,,,,19.1,133.0,1008.7,38.0,10.3,,,06:16:20,1391469380,17:57:58,1391511478,0.13,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-05,1391533200,30.7,22.0,25.3,33.1,22.0,26.0,21.2,79.71,0.0,,0.0,,,,29.5,20.6,133.3,1008.8,47.3,10.3,,,06:16:11,1391555771,17:58:18,1391597898,0.18,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-06,1391619600,32.0,22.0,25.8,32.0,22.0,26.0,19.5,72.25,0.0,,0.0,,,,,18.4,133.3,1009.0,31.5,10.3,,,06:16:00,1391642160,17:58:38,1391684318,0.24,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-07,1391706000,32.4,19.8,25.2,33.3,19.8,25.5,20.1,77.76,0.0,,0.0,,,,,17.7,136.0,1008.8,32.3,9.8,,,06:15:49,1391728549,17:58:56,1391770736,0.28,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-08,1391792400,32.0,22.0,25.8,33.5,22.0,26.4,21.4,79.58,0.0,,0.0,,,,,17.3,132.0,1008.6,42.5,9.6,,,06:15:37,1391814937,17:59:15,1391857155,0.33,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-09,1391878800,33.0,20.6,26.2,34.0,20.6,26.8,20.9,76.54,0.0,,0.0,,,,,16.2,163.2,1008.5,35.5,9.0,,,06:15:24,1391901324,17:59:32,1391943572,0.38,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-10,1391965200,33.0,21.4,26.5,35.6,21.4,27.4,21.8,78.29,0.0,,0.0,,,,,19.2,137.7,1009.0,29.5,9.8,,,06:15:10,1391987710,17:59:49,1392029989,0.41,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-11,1392051600,32.0,22.6,26.5,35.2,22.6,27.8,22.2,78.96,0.0,,0.0,,,,,19.6,166.9,1009.5,41.6,10.1,,,06:14:55,1392074095,18:00:05,1392116405,0.45,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-12,1392138000,32.4,22.0,26.5,33.9,22.0,27.1,20.7,73.45,0.0,,0.0,,,,,23.1,124.1,1009.6,40.4,10.3,,,06:14:39,1392160479,18:00:21,1392202821,0.47,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-13,1392224400,33.4,23.0,27.1,34.4,23.0,27.6,18.8,62.28,0.0,,0.0,,,,,17.6,117.7,1012.1,29.1,10.8,,,06:14:22,1392246862,18:00:35,1392289235,0.49,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-14,1392310800,32.8,21.6,26.5,33.9,21.6,27.0,19.3,67.18,0.0,,0.0,,,,,18.4,147.6,1012.0,29.3,9.8,,,06:14:05,1392333245,18:00:50,1392375650,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-15,1392397200,33.4,21.4,26.6,33.9,21.4,27.0,18.5,63.24,0.0,,0.0,,,,,20.0,105.7,1011.7,29.7,10.3,,,06:13:46,1392419626,18:01:03,1392462063,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-16,1392483600,33.0,22.0,26.5,33.7,22.0,26.8,18.3,62.42,0.0,,0.0,,,,,20.5,122.4,1012.8,29.8,10.3,,,06:13:27,1392506007,18:01:17,1392548477,0.52,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-17,1392570000,32.0,22.9,26.1,33.7,22.9,26.6,19.2,66.84,0.0,,0.0,,,,,22.7,129.8,1014.2,31.5,10.3,,,06:13:06,1392592386,18:01:29,1392634889,0.53,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-18,1392656400,33.0,22.0,26.0,34.3,22.0,26.5,20.3,73.72,0.0,,0.0,,,,,22.3,133.5,1013.1,28.9,10.3,,,06:12:45,1392678765,18:01:41,1392721301,0.56,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-19,1392742800,31.4,22.9,26.2,33.8,22.9,27.1,21.1,75.73,0.0,,0.0,,,,,20.7,133.6,1012.6,41.3,10.2,,,06:12:23,1392765143,18:01:52,1392807712,0.6,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-20,1392829200,33.0,21.0,26.9,34.0,21.0,27.5,19.5,66.84,0.0,,0.0,,,,,16.6,136.8,1013.0,29.0,10.3,,,06:12:01,1392851521,18:02:03,1392894123,0.64,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-21,1392915600,32.0,21.0,26.1,34.0,21.0,26.9,20.9,75.83,1.0,,4.17,,,,,16.2,148.3,1014.5,50.4,9.3,,,06:11:37,1392937897,18:02:13,1392980533,0.69,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-22,1393002000,32.0,22.4,26.6,33.7,22.4,27.4,20.0,68.75,0.0,,0.0,,,,,19.6,106.5,1013.9,45.7,9.8,,,06:11:13,1393024273,18:02:23,1393066943,0.74,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-23,1393088400,32.2,23.0,26.4,33.0,23.0,26.8,19.8,69.93,0.0,,0.0,,,,,19.2,140.0,1014.1,41.4,10.3,,,06:10:48,1393110648,18:02:32,1393153352,0.8,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-24,1393174800,33.0,21.0,26.1,32.2,21.0,26.2,17.9,64.54,0.0,,0.0,,,,,18.9,116.0,1014.0,32.6,10.3,,,06:10:22,1393197022,18:02:40,1393239760,0.85,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-25,1393261200,34.0,21.6,26.5,33.5,21.6,26.5,18.7,66.41,0.0,,0.0,,,,,20.9,146.0,1014.1,26.5,10.3,,,06:09:56,1393283396,18:02:48,1393326168,0.9,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-26,1393347600,32.0,22.1,26.2,34.6,22.1,26.9,20.5,72.93,0.0,,0.0,,,,31.3,24.5,135.5,1013.2,29.3,10.3,,,06:09:29,1393369769,18:02:56,1393412576,0.95,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-27,1393434000,33.0,23.0,27.1,32.7,23.0,27.1,17.3,57.47,0.0,,0.0,,,,,24.1,118.3,1013.5,27.2,10.3,,,06:09:01,1393456141,18:03:03,1393498983,0.98,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-02-28,1393520400,34.2,22.0,26.9,33.9,22.0,27.0,18.5,64.2,0.0,,0.0,,,,,21.3,119.8,1012.9,32.2,10.3,,,06:08:33,1393542513,18:03:09,1393585389,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-01,1393606800,32.0,22.0,26.1,34.0,22.0,26.9,21.3,77.12,0.0,,0.0,,,,,19.6,143.8,1012.5,38.5,10.3,,,06:08:04,1393628884,18:03:15,1393671795,0.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-02,1393693200,32.2,23.0,26.5,35.3,23.0,27.5,21.9,78.05,0.0,,0.0,,,,,20.9,137.4,1011.5,37.2,10.3,,,06:07:35,1393715255,18:03:21,1393758201,0.01,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-03,1393779600,32.6,23.0,26.7,35.6,23.0,27.4,20.1,69.47,0.0,,0.0,,,,,20.2,143.9,1012.1,36.9,10.3,,,06:07:05,1393801625,18:03:26,1393844606,0.03,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-04,1393866000,31.8,23.0,26.4,34.9,23.0,27.3,21.2,74.9,0.0,,0.0,,,,,20.5,141.7,1013.4,39.0,10.4,,,06:06:35,1393887995,18:03:31,1393931011,0.06,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-05,1393952400,32.6,23.0,26.8,34.4,23.0,27.6,20.5,70.55,0.0,,0.0,,,,,23.9,131.2,1013.3,27.4,10.7,,,06:06:04,1393974364,18:03:35,1394017415,0.11,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-06,1394038800,32.6,23.4,27.4,35.1,23.4,28.6,20.9,68.96,0.0,,0.0,,,,,24.5,134.2,1012.5,36.7,10.8,,,06:05:32,1394060732,18:03:39,1394103819,0.15,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-07,1394125200,33.4,23.0,27.3,36.1,23.0,28.4,21.5,72.65,0.0,,0.0,,,,,24.1,134.9,1013.2,28.7,10.3,,,06:05:00,1394147100,18:03:43,1394190223,0.2,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-08,1394211600,33.5,24.0,27.7,34.0,24.0,28.1,19.6,64.9,0.0,,0.0,,,,,22.3,135.8,1013.1,27.9,10.4,,,06:04:28,1394233468,18:03:46,1394276626,0.25,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-09,1394298000,34.2,24.0,27.8,36.8,24.0,28.7,20.6,67.42,0.0,,0.0,,,,,23.4,127.5,1013.0,29.0,10.3,,,06:03:55,1394319835,18:03:49,1394363029,0.3,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-10,1394384400,35.6,24.0,28.3,36.5,24.0,29.3,20.3,64.65,0.0,,0.0,,,,,23.8,115.5,1012.8,40.3,10.3,,,06:03:22,1394406202,18:03:52,1394449432,0.34,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-11,1394470800,35.6,23.0,28.6,36.8,23.0,29.1,18.7,57.81,0.0,,0.0,,,,,19.2,103.5,1013.1,35.8,10.7,,,06:02:49,1394492569,18:03:54,1394535834,0.38,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-12,1394557200,36.2,24.0,28.7,36.7,24.0,29.3,19.3,60.25,0.0,,0.0,,,,,26.8,124.8,1012.2,23.4,10.8,,,06:02:15,1394578935,18:03:56,1394622236,0.42,Clear,clear-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-13,1394643600,34.6,24.0,28.2,37.7,24.0,29.5,22.2,72.89,0.0,,0.0,,,,,25.9,132.1,1011.8,28.4,10.3,,,06:01:41,1394665301,18:03:58,1394708638,0.45,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-14,1394730000,35.0,25.4,29.4,39.1,25.4,31.5,22.4,68.44,0.0,,0.0,,,,,25.2,131.6,1012.2,29.5,10.3,,,06:01:06,1394751666,18:03:59,1394795039,0.48,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-15,1394816400,36.0,24.4,29.6,37.4,24.4,30.8,20.6,61.41,0.0,,0.0,,,,,20.0,107.4,1012.2,29.6,10.3,,,06:00:31,1394838031,18:04:00,1394881440,0.49,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-16,1394902800,36.9,25.6,30.6,39.4,25.6,32.1,19.6,53.41,0.0,,0.0,,,,42.5,26.3,144.1,1012.8,38.6,10.2,,,05:59:56,1394924396,18:04:02,1394967842,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-17,1394989200,37.3,25.5,30.5,40.0,25.5,32.4,20.6,57.48,0.0,,0.0,,,,,27.7,109.8,1012.5,34.9,10.3,,,05:59:21,1395010761,18:04:02,1395054242,0.51,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-18,1395075600,37.0,25.0,29.3,39.3,25.0,30.6,20.3,60.63,0.0,,0.0,,,,,23.4,126.2,1012.1,34.9,10.4,,,05:58:46,1395097126,18:04:03,1395140643,0.52,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-19,1395162000,33.2,25.0,28.3,35.8,25.0,29.8,20.9,65.49,0.0,,0.0,,,,38.9,19.2,143.5,1011.7,37.5,10.3,,,05:58:10,1395183490,18:04:04,1395227044,0.54,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-20,1395248400,35.6,25.4,29.5,39.8,25.4,32.2,22.8,69.28,0.0,,0.0,,,,,21.6,182.5,1010.4,45.2,10.1,,,05:57:35,1395269855,18:04:04,1395313444,0.57,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-21,1395334800,32.3,26.4,28.4,36.8,26.4,31.1,22.1,69.22,0.0,,0.0,,,,,21.9,134.7,1009.9,54.4,10.2,,,05:56:59,1395356219,18:04:04,1395399844,0.62,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-22,1395421200,36.0,23.0,29.3,37.9,23.0,30.4,19.3,56.98,0.0,,0.0,,,,,20.3,121.7,1009.7,31.9,10.3,,,05:56:23,1395442583,18:04:04,1395486244,0.67,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-23,1395507600,35.4,25.0,29.8,36.7,25.0,31.4,19.9,56.77,0.3,,4.17,,,,,19.2,111.7,1011.4,53.3,10.3,,,05:55:47,1395528947,18:04:05,1395572645,0.72,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-24,1395594000,36.1,24.1,29.9,38.7,24.1,31.6,20.2,57.87,0.0,,0.0,,,,,24.1,113.9,1011.5,41.5,10.9,,,05:55:11,1395615311,18:04:04,1395659044,0.78,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-25,1395680400,35.8,25.0,28.8,39.4,25.0,30.9,21.0,63.83,0.0,,0.0,,,,,22.1,140.6,1010.2,38.3,10.2,,,05:54:35,1395701675,18:04:04,1395745444,0.84,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-26,1395766800,36.0,25.9,29.8,39.4,25.9,32.1,21.5,62.84,0.0,,0.0,,,,,19.6,130.5,1009.6,37.0,10.3,,,05:53:58,1395788038,18:04:04,1395831844,0.89,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-27,1395853200,36.6,27.0,30.3,40.3,29.6,33.6,22.1,63.28,0.0,,0.0,,,,,22.7,123.2,1009.2,40.0,10.3,,,05:53:22,1395874402,18:04:04,1395918244,0.93,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-28,1395939600,34.3,26.4,29.6,39.6,26.4,33.2,23.3,70.47,0.0,,0.0,,,,,23.5,141.8,1010.0,48.0,10.3,,,05:52:46,1395960766,18:04:04,1396004644,0.97,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-29,1396026000,36.0,26.0,29.7,40.7,26.0,33.2,23.6,71.95,0.0,,0.0,,,,,21.6,133.7,1009.7,43.9,10.3,,,05:52:10,1396047130,18:04:04,1396091044,0.99,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-30,1396112400,35.4,26.9,29.9,40.1,30.5,34.5,24.3,74.48,0.0,,0.0,,,,,20.3,147.2,1009.5,49.3,10.3,,,05:51:34,1396133494,18:04:04,1396177444,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-03-31,1396198800,35.0,26.9,29.9,39.7,30.5,34.6,24.3,74.42,0.0,,0.0,,,,,18.9,141.9,1008.5,52.5,10.3,,,05:50:58,1396219858,18:04:04,1396263844,0.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-01,1396285200,36.0,27.0,29.8,41.6,31.1,34.7,24.6,75.8,0.0,,0.0,,,,,22.3,150.3,1008.4,53.7,10.3,,,05:50:23,1396306223,18:04:04,1396350244,0.02,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-02,1396371600,36.0,26.0,30.3,38.7,26.0,33.4,22.9,68.38,0.0,,0.0,,,,,17.6,146.3,1009.1,42.3,10.3,,,05:49:47,1396392587,18:04:04,1396436644,0.04,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-03,1396458000,36.1,27.0,30.4,40.8,30.6,34.7,23.6,69.6,0.0,,0.0,,,,35.3,24.8,138.8,1010.0,40.5,10.3,,,05:49:12,1396478952,18:04:04,1396523044,0.08,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-04,1396544400,33.9,26.9,29.6,37.9,30.0,33.6,23.3,70.12,19.0,,4.35,,,,40.7,22.3,138.9,1010.9,58.8,10.3,,,05:48:36,1396565316,18:04:04,1396609444,0.12,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-05,1396630800,34.8,27.0,29.7,39.4,29.6,33.1,22.6,66.95,0.0,,0.0,,,,35.3,22.3,133.9,1011.9,52.9,10.3,,,05:48:01,1396651681,18:04:05,1396695845,0.16,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-06,1396717200,36.4,23.6,28.4,38.6,23.6,30.7,23.0,75.42,0.0,,0.0,,,,35.3,22.3,191.0,1012.7,50.5,10.1,,,05:47:27,1396738047,18:04:05,1396782245,0.21,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-07,1396803600,32.0,25.2,27.8,37.4,25.2,31.2,24.2,81.36,0.3,,4.17,,,,53.6,20.6,149.3,1012.2,62.6,10.0,,,05:46:52,1396824412,18:04:06,1396868646,0.26,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-08,1396890000,32.6,25.0,27.9,37.5,25.0,31.4,24.5,82.84,0.0,,0.0,,,,,17.4,145.5,1012.1,57.1,10.1,,,05:46:18,1396910778,18:04:07,1396955047,0.3,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-09,1396976400,35.4,24.6,29.4,39.0,24.6,32.8,24.1,76.25,0.0,,0.0,,,,,19.2,119.2,1010.9,51.7,10.0,,,05:45:44,1396997144,18:04:08,1397041448,0.35,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-10,1397062800,33.6,27.0,29.4,38.6,30.1,33.1,23.3,70.9,0.0,,0.0,,,,,20.7,139.1,1010.9,57.4,10.3,,,05:45:10,1397083510,18:04:09,1397127849,0.39,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-11,1397149200,33.0,27.0,29.2,37.6,30.0,32.7,23.0,70.38,0.0,,0.0,,,,35.3,16.2,135.7,1010.6,51.7,10.7,,,05:44:37,1397169877,18:04:11,1397214251,0.43,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-12,1397235600,35.0,26.0,29.2,40.2,26.0,32.3,23.5,73.26,0.0,,0.0,,,,,16.7,179.7,1010.2,59.1,10.2,,,05:44:04,1397256244,18:04:12,1397300652,0.46,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-13,1397322000,33.5,26.9,29.6,38.6,29.2,33.3,22.8,67.7,0.0,,0.0,,,,,16.2,162.6,1010.7,55.8,10.3,,,05:43:31,1397342611,18:04:14,1397387054,0.48,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-14,1397408400,35.2,27.0,29.4,40.3,30.1,33.8,24.1,74.53,0.0,,0.0,,,,,18.1,143.8,1010.8,56.7,10.1,,,05:42:59,1397428979,18:04:16,1397473456,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-15,1397494800,33.4,26.0,28.8,38.2,26.0,32.6,24.1,76.79,0.0,,0.0,,,,,17.1,143.4,1011.2,54.2,10.1,,,05:42:27,1397515347,18:04:19,1397559859,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-16,1397581200,34.6,25.0,28.4,38.2,25.0,31.4,24.1,79.5,19.2,,8.33,,,,,24.2,174.4,1010.1,59.2,9.3,,,05:41:56,1397601716,18:04:21,1397646261,0.51,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-17,1397667600,34.0,26.0,29.3,37.9,26.0,32.9,24.1,75.73,0.0,,0.0,,,,,20.1,127.2,1009.4,73.0,9.8,,,05:41:25,1397688085,18:04:24,1397732664,0.53,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-18,1397754000,34.6,26.0,29.8,39.4,26.0,34.0,24.0,73.37,0.0,,0.0,,,,,20.5,128.4,1010.2,49.2,10.5,,,05:40:54,1397774454,18:04:27,1397819067,0.56,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-19,1397840400,34.4,26.0,29.9,39.9,26.0,34.3,24.4,74.85,0.0,,0.0,,,,,17.5,165.5,1009.7,47.0,10.3,,,05:40:24,1397860824,18:04:31,1397905471,0.6,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-20,1397926800,34.9,26.4,30.0,41.7,26.4,35.2,24.9,76.24,0.0,,0.0,,,,,20.3,173.2,1009.0,60.7,10.0,,,05:39:55,1397947195,18:04:35,1397991875,0.65,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-21,1398013200,34.8,27.0,30.2,41.6,31.2,36.5,25.4,76.76,0.0,,0.0,,,,,17.6,179.3,1009.6,59.2,10.3,,,05:39:26,1398033566,18:04:39,1398078279,0.71,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-22,1398099600,35.0,27.0,30.2,40.6,29.9,35.5,24.4,72.64,0.0,,0.0,,,,,15.0,150.6,1010.7,54.6,10.3,,,05:38:58,1398119938,18:04:43,1398164683,0.76,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-23,1398186000,36.0,26.4,30.7,41.9,26.4,34.9,23.5,67.34,0.2,,4.17,,,,,17.6,136.0,1009.9,56.6,10.3,,,05:38:30,1398206310,18:04:48,1398251088,0.82,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2014-04-24,1398272400,35.4,28.0,30.7,41.4,32.2,36.2,24.3,70.66,0.0,,0.0,,,,,18.9,144.1,1009.0,53.0,10.3,,,05:38:02,1398292682,18:04:53,1398337493,0.87,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
